user_id,article_id,rating
142,1554,1
142,2475,1
142,893,1
142,2781,1
142,2602,2
142,1539,1
142,2085,1
142,1710,1
142,2011,2
142,410,1
142,510,1
142,2491,1
142,1567,3
142,1924,1
142,2659,1
142,1786,1
142,2847,1
142,2127,2
142,343,1
142,945,2
142,690,1
142,2874,1
142,2516,1
142,1651,1
142,2721,1
142,2392,1
144,6,1
144,930,1
144,1781,1
144,792,1
144,1778,1
144,2824,1
144,1458,1
144,1006,1
144,675,1
144,2515,1
144,890,1
144,1539,1
144,467,1
144,2950,5
144,2908,1
144,2882,1
144,518,1
144,896,1
146,2175,1
146,389,1
146,2976,1
146,209,1
146,467,1
146,1838,1
146,967,1
146,2874,1
146,1784,1
146,1964,1
146,1651,1
146,1710,1
146,2880,1
146,661,1
146,1205,1
146,2392,1
146,2781,1
146,2839,1
146,382,1
146,675,1
146,2669,1
146,1433,1
146,115,1
147,1322,1
147,540,1
147,2709,1
147,481,1
147,2955,1
147,144,1
147,1294,1
147,1922,1
148,727,3
148,2724,1
148,1511,1
148,1855,5
148,1048,3
148,211,1
148,559,3
148,2118,1
148,1524,1
148,467,5
148,1759,5
148,1807,5
148,221,3
148,2349,1
148,919,3
148,1372,5
148,808,3
148,2414,1
148,1300,3
148,1599,1
148,1369,3
148,1150,3
148,59,5
148,144,1
148,793,2
148,2884,3
148,2307,1
148,1755,3
148,2353,3
148,2781,1
148,416,3
148,1025,5
148,1489,3
148,112,1
148,2690,3
148,108,3
148,645,1
148,908,3
148,1035,1
148,2517,5
148,2361,1
148,2204,5
148,970,3
148,934,1
148,461,1
148,1069,2
148,520,3
148,1896,5
148,2607,1
148,2331,1
148,1317,4
148,19,3
148,860,3
148,2825,1
148,17,1
148,2855,3
148,263,2
148,1340,1
148,2156,1
148,2008,2
148,967,1
148,1185,1
148,1428,1
148,1852,1
148,2544,1
148,1478,2
148,1187,5
148,2119,1
148,362,1
148,1063,5
148,2263,3
148,640,3
148,1776,1
148,1673,3
148,2709,1
148,1476,3
148,158,1
148,2749,1
148,804,5
148,166,3
150,234,1
150,1477,1
150,1612,1
150,623,1
150,1946,1
151,2734,1
151,1433,1
151,68,1
151,1270,1
151,2655,1
151,2189,1
151,2796,1
151,1786,1
151,249,1
151,2094,1
151,737,1
151,2466,1
151,2976,1
151,1228,1
154,343,2
154,997,1
154,2027,1
154,2855,1
154,1476,2
154,882,1
154,2039,1
154,1433,2
154,2894,1
154,631,2
154,2790,1
154,238,1
154,797,2
154,359,1
154,1630,2
154,2049,1
154,2746,1
154,102,1
154,1205,2
154,1932,1
154,1584,1
154,1412,4
155,343,1
155,2388,1
155,694,1
155,2871,1
155,249,1
157,967,3
157,1536,1
157,641,1
157,188,1
157,1614,1
157,476,1
157,1772,1
157,690,3
157,610,1
157,206,1
157,2654,1
158,2913,1
158,2067,1
158,2598,1
158,2133,1
158,1872,1
158,2057,1
158,72,1
159,2730,2
159,583,1
159,2168,2
159,503,2
159,1631,1
159,1084,2
159,249,5
159,264,1
159,2422,1
159,2827,1
159,2598,5
159,2563,2
159,1308,2
159,2653,2
159,2029,1
159,467,2
159,2324,1
159,2970,1
159,801,3
159,2614,2
159,2968,1
159,2855,1
159,967,2
159,2521,1
160,791,5
160,1691,2
160,226,1
160,1064,2
160,1498,2
160,2764,1
160,183,2
160,560,5
160,307,2
160,856,2
160,87,2
160,1557,4
160,266,1
160,410,1
160,2168,1
160,2881,2
160,1385,2
160,2167,2
160,2500,1
160,2604,1
160,2155,2
160,2384,1
160,1357,1
160,457,1
160,123,5
160,1948,2
160,502,1
160,1503,4
160,2652,5
160,1110,2
160,2425,1
160,1272,2
160,1436,2
160,2336,2
160,2405,1
160,1366,2
160,1554,2
160,977,2
160,1837,1
160,1861,3
160,736,2
160,2094,2
160,2814,2
160,1127,1
160,134,2
160,852,1
160,1979,2
160,2659,1
160,1094,2
160,756,2
160,2355,2
160,1144,1
160,2072,1
160,1675,2
160,969,2
160,923,1
160,1038,2
160,549,2
160,2084,2
160,356,1
160,2818,1
160,89,1
160,426,5
160,2938,5
160,2146,1
160,1623,1
160,2833,1
160,2386,1
160,2240,2
160,2076,2
160,581,1
160,1185,2
160,2377,1
160,221,1
160,1496,2
160,1368,2
161,1706,1
161,1810,1
161,575,1
161,2871,3
161,1119,2
161,491,1
161,591,1
161,717,2
161,1249,2
161,2024,1
161,1786,2
161,467,1
161,1761,1
161,2781,1
161,2507,1
161,697,1
161,1767,1
161,1134,2
161,1228,1
161,1497,1
161,2528,1
162,2563,1
162,1115,1
162,438,1
162,197,1
162,1418,1
162,456,1
162,2559,1
162,1544,1
162,1497,1
162,694,1
162,2521,1
162,215,1
162,334,1
162,2855,1
162,402,1
162,2867,1
162,2340,1
163,456,1
163,685,1
163,166,1
163,2518,1
163,1294,1
163,1481,1
163,1716,3
163,694,1
163,200,1
163,1320,1
163,2883,3
163,520,1
163,172,1
163,2031,1
163,1792,1
163,2090,1
163,2463,1
163,1225,1
163,1083,1
163,467,1
163,72,2
163,583,3
163,518,1
163,1855,1
163,2066,4
163,1404,1
163,389,1
163,1491,1
163,1366,1
164,2841,1
164,223,1
164,2212,1
164,2940,1
164,1529,1
164,1838,1
164,2341,1
164,2923,1
166,115,1
166,506,1
166,1320,1
166,631,1
166,1479,1
166,1249,1
166,944,1
166,600,1
166,2555,1
166,1562,1
166,2671,1
166,6,1
166,921,5
166,2029,1
166,777,1
166,149,1
166,344,1
166,63,2
166,2955,1
166,911,1
166,1834,1
166,707,1
166,1398,1
166,1433,1
166,1825,1
166,1972,1
166,322,1
166,2313,1
166,1584,1
166,1867,1
166,2653,1
166,2567,1
166,311,1
166,2709,1
166,2263,1
166,2388,1
166,1782,2
166,2277,1
166,690,1
167,1657,1
167,681,1
167,2692,1
167,2596,1
167,1755,1
167,1821,1
167,1007,1
167,1949,1
167,141,1
167,991,1
167,850,1
168,2883,1
168,1425,1
168,1993,1
168,91,1
168,1750,1
168,968,1
168,1904,1
168,491,1
168,2709,1
168,2073,1
168,2853,1
170,1723,1
170,2582,1
170,467,2
170,1093,1
170,583,1
170,1436,1
170,1486,1
170,1585,1
170,2709,1
170,2118,1
170,276,1
170,795,1
170,282,1
170,580,3
170,967,1
171,508,1
171,2805,1
171,2253,1
171,141,1
171,1809,1
171,1415,1
171,522,1
171,790,1
171,1761,1
171,2462,1
171,2388,1
171,456,1
171,567,2
171,2359,1
171,2024,1
171,478,1
171,968,1
171,365,1
172,1228,1
172,2365,1
172,636,1
172,2906,1
172,2685,1
172,2919,1
172,967,1
172,319,5
172,1769,1
172,2794,1
172,2933,1
172,2934,1
172,1211,1
172,2095,1
172,2360,1
172,468,1
172,91,1
172,1374,1
172,271,1
172,1958,1
172,978,1
172,2101,1
172,2562,4
172,2170,1
172,1736,1
172,2239,1
172,1157,1
172,1892,5
172,1423,1
172,410,1
172,1709,2
172,1105,1
172,2359,1
172,823,1
172,245,1
172,1974,5
172,2961,1
172,1752,1
172,1332,1
172,1077,1
172,1567,1
172,2073,1
172,456,1
172,202,1
172,2974,1
172,1365,1
173,17,1
173,1949,1
173,2255,2
173,1556,2
173,1663,2
173,334,2
173,884,1
173,539,2
174,1998,1
174,319,1
174,1365,1
174,722,1
174,214,1
174,1991,1
174,2876,1
174,2638,1
174,2609,1
174,1310,1
174,1536,1
174,2932,1
174,1858,1
174,1169,1
174,2955,2
174,2346,1
174,1492,1
174,762,1
174,1322,1
174,1197,1
174,1653,1
174,517,1
174,2895,1
174,2683,1
174,223,1
174,1605,1
174,577,1
174,104,1
174,1631,1
174,410,1
174,2886,1
174,1405,1
174,2196,1
174,402,1
175,1433,1
175,2067,2
175,1838,1
175,2409,1
175,1205,1
175,2926,1
176,2388,1
176,1423,1
176,912,1
176,2024,1
176,1497,1
176,651,1
176,580,1
176,205,1
176,2563,1
176,2275,1
176,2212,1
176,1671,1
176,1228,1
176,906,1
176,2906,1
176,1556,1
177,612,1
177,2839,1
177,72,1
177,1922,1
177,2880,1
178,712,1
178,884,1
178,1786,1
178,2094,1
178,1249,5
178,801,5
178,1870,5
178,1554,1
178,1829,1
179,221,1
179,886,1
179,2648,1
179,83,1
179,1025,1
179,2939,1
180,2497,3
180,1742,1
180,82,1
180,968,1
180,580,3
180,268,1
180,790,1
180,2330,1
180,541,3
180,2944,3
180,2206,1
180,1158,1
180,158,1
180,2562,1
180,369,1
180,2934,3
180,958,1
180,1081,3
180,2143,1
180,2651,3
180,522,1
180,1294,1
180,1904,3
180,1522,3
180,755,1
180,383,3
180,1172,1
180,491,3
180,2105,3
180,1857,3
181,944,1
181,1119,1
181,631,1
181,978,2
181,2955,1
181,1565,1
181,1425,5
181,2324,1
181,1249,1
181,2189,1
181,2036,1
181,1152,1
181,456,1
181,717,1
181,468,1
181,905,2
182,2025,1
182,1633,1
182,410,1
182,1986,1
182,1288,1
182,1138,2
183,2523,3
183,2087,1
183,1659,1
183,967,1
183,1003,2
183,2811,3
183,1127,1
183,1891,1
183,707,3
183,1757,3
183,887,5
183,658,1
183,522,1
183,2590,1
183,2303,1
183,2610,1
183,122,1
183,1905,1
183,2709,1
183,2666,2
183,1393,1
183,2033,1
183,2827,1
183,2494,1
183,2187,1
183,2869,1
183,1198,1
184,2880,1
184,2277,1
184,2324,1
184,2830,1
184,2827,1
184,562,1
184,2781,1
185,1748,1
185,2370,1
185,1892,1
185,726,1
185,1778,1
185,1857,1
185,1497,1
185,314,1
185,144,1
185,1972,1
185,979,3
185,2073,1
185,345,1
185,1736,1
185,1488,1
185,268,1
185,518,1
185,1147,1
185,2477,1
185,1172,1
185,481,1
185,1139,1
185,1414,1
185,2484,1
185,1952,1
185,1933,1
185,2918,1
185,1270,1
185,944,1
185,947,1
185,629,1
185,433,1
185,1566,1
185,1115,1
185,1887,1
185,2651,1
185,82,3
185,2243,1
185,1929,1
186,967,1
186,1710,1
186,1631,1
186,456,1
186,583,1
186,209,3
186,344,1
186,130,1
188,2790,2
188,92,1
188,467,1
188,652,1
188,1048,1
188,770,1
188,1249,1
188,840,1
190,1425,1
190,143,2
190,1916,2
190,1357,1
190,286,1
191,484,1
191,1425,1
191,1786,1
191,2685,1
191,221,1
191,87,1
191,967,2
191,2789,2
191,620,1
191,223,2
191,1363,1
191,2745,1
191,889,1
191,1497,1
191,496,1
191,801,1
191,1941,1
191,1433,1
191,1896,1
191,1414,1
191,799,1
191,765,1
191,1612,1
191,754,1
191,1554,1
191,58,1
192,467,1
192,188,1
192,551,1
192,1319,1
192,1049,1
192,2201,1
192,155,1
192,810,1
192,876,1
192,1518,1
192,2620,1
192,504,1
192,1054,1
192,1798,1
192,502,1
192,2090,1
192,1755,1
192,2660,1
192,1811,1
192,2518,1
192,1852,1
193,2697,1
193,488,1
193,228,1
193,2916,1
193,2799,1
193,2563,2
193,1371,1
193,169,2
193,2240,1
193,2553,2
193,2249,5
193,2385,2
193,1618,1
193,1360,1
193,889,2
193,2377,1
193,225,2
193,1303,4
193,769,3
193,2248,1
193,2423,1
193,2779,5
193,2632,1
193,2155,1
193,226,1
194,1249,1
194,2036,2
194,1193,1
194,1630,1
194,800,1
194,2562,1
195,1005,1
195,257,1
195,1521,1
195,2936,1
195,1257,1
195,233,1
195,1205,1
195,1727,1
195,1741,1
195,784,1
195,2090,1
195,2167,1
196,738,2
196,1425,1
196,2496,1
196,1433,2
196,589,1
196,504,1
196,1784,1
196,686,1
197,1035,1
197,2816,1
197,873,1
197,2252,1
197,2812,3
197,1124,1
197,2310,1
197,508,1
198,1614,1
198,2666,1
198,747,1
198,455,1
198,932,1
198,2567,1
198,2869,1
198,2458,1
198,1140,1
198,1205,1
198,1652,1
199,1630,2
199,2781,5
199,1905,1
199,773,3
199,1854,1
199,2812,1
199,2717,1
199,2976,2
199,510,2
199,2839,1
199,72,2
199,967,2
199,921,1
200,629,1
200,2204,1
200,2562,1
200,2880,1
200,504,1
200,2966,1
200,1755,1
200,2657,1
200,1502,1
200,2755,1
200,2660,1
200,50,1
200,336,1
200,2906,2
200,605,1
200,522,1
200,396,1
200,1482,1
200,978,1
200,1376,2
200,1964,1
200,1335,1
200,2361,1
200,2741,1
200,804,1
201,1647,1
201,1502,2
201,2597,1
201,2300,1
201,2562,1
201,1020,2
201,311,1
201,1152,3
201,651,2
201,2025,2
201,1584,1
201,2575,2
201,631,1
201,261,2
202,978,1
202,256,1
202,1975,1
202,1539,2
202,2733,1
202,722,1
202,301,1
202,1309,1
202,944,1
202,2939,3
202,2646,1
202,1631,1
202,2193,1
202,2154,1
202,1021,1
202,777,1
202,2562,4
202,2360,1
202,1674,2
202,2902,1
202,1854,1
202,1698,4
202,1831,1
202,1030,1
202,737,1
202,1228,2
202,1984,1
202,382,2
202,162,1
202,1359,1
202,859,1
202,2966,1
202,1694,1
203,1030,1
203,2288,1
203,2653,1
203,1301,1
203,1952,1
203,2319,1
204,1112,1
204,1614,1
204,2392,1
204,456,1
204,967,1
205,1964,1
205,956,1
205,710,1
205,2119,1
205,301,1
205,281,1
205,1270,1
205,784,1
205,1045,1
205,1960,1
205,681,1
205,2596,1
205,2093,1
205,1742,1
205,2660,1
205,1698,1
205,1323,1
205,2895,1
205,862,1
205,2178,1
207,2688,1
207,1784,1
207,1614,1
207,773,1
207,605,1
207,382,1
207,1630,2
207,2717,1
208,2881,1
208,1321,1
208,1618,3
208,472,2
208,638,1
208,1641,1
208,323,1
208,1935,1
208,1885,3
208,1864,3
208,2916,2
208,895,1
208,493,1
208,2381,1
208,352,1
208,2160,2
208,930,4
208,1106,2
208,787,2
208,2604,1
208,2711,1
208,2866,1
208,672,1
208,2155,3
208,2818,1
208,2314,1
208,969,1
208,2620,1
208,2086,1
208,1083,3
208,2323,1
208,1942,5
208,1591,1
208,2390,3
208,1568,5
208,2084,2
208,2469,1
208,1870,1
208,1980,1
208,43,2
208,1371,1
208,2594,1
208,2377,1
209,853,1
209,2976,1
209,2188,1
209,1320,1
209,1156,1
209,502,1
210,1508,3
210,2826,1
210,2596,1
210,455,1
210,2655,3
210,1188,4
210,2932,1
210,2608,2
210,2314,1
210,2466,2
210,2666,2
210,1113,2
210,1106,1
210,2079,5
210,2692,1
210,2731,1
210,2191,1
210,918,1
210,2903,3
211,2304,1
211,2664,1
211,882,4
211,2781,2
211,2358,1
212,302,1
212,2797,1
212,900,1
212,1597,1
212,657,1
212,783,1
212,1834,1
212,2517,1
214,930,1
214,2168,1
214,1536,2
214,1663,2
214,829,1
214,1581,1
215,2368,3
215,481,2
215,2183,2
215,1084,3
215,467,1
215,2839,1
215,1291,1
215,583,1
215,2639,1
215,221,1
217,1867,2
217,2855,1
217,1179,1
217,1634,1
217,2895,1
217,1404,1
217,1785,1
217,631,2
217,2496,1
217,443,1
217,1256,1
217,2268,1
217,1581,1
217,1562,1
218,221,1
218,1952,1
218,1825,1
218,1488,1
218,2934,1
218,1697,3
218,618,1
218,1637,1
218,1752,1
218,612,1
218,1929,2
218,1193,1
218,644,3
218,959,3
218,1134,1
218,2527,3
218,313,3
218,1727,1
218,292,1
218,478,1
218,1562,2
218,345,1
218,1031,2
218,2502,1
218,2686,1
219,1904,1
219,2934,1
219,2902,1
219,345,1
219,2512,1
219,650,1
219,1148,1
219,911,1
219,319,1
219,790,1
219,1785,1
219,1740,1
219,958,1
219,122,2
219,2027,1
219,1685,1
219,2688,1
219,1015,1
220,248,1
220,863,2
220,2155,1
220,908,1
220,2659,1
220,1691,1
220,1109,2
220,1368,2
220,2008,1
220,12,1
220,2567,1
220,354,1
220,629,1
220,2785,1
220,2697,5
220,2240,1
220,889,5
220,2160,1
220,2710,1
220,2903,1
220,2086,2
220,2235,1
220,307,2
220,68,1
220,351,1
220,134,1
220,2608,1
220,1979,2
220,1806,5
220,2153,1
220,1999,1
220,732,1
220,2062,1
220,2248,1
220,1193,2
220,1972,1
220,2883,1
220,2011,2
220,14,1
220,2553,1
220,262,2
220,2191,1
220,199,2
220,226,1
220,2213,1
220,859,1
220,1341,1
220,1942,1
220,2779,2
220,106,1
220,1134,2
220,141,2
220,469,2
221,1332,1
221,2270,1
221,1059,1
221,1346,1
221,2874,1
221,1705,3
221,235,1
221,2853,3
221,1461,1
221,1308,1
221,2119,1
221,375,1
221,2919,1
221,1940,1
221,781,1
221,967,1
221,2814,1
221,1309,1
221,1222,1
221,808,2
221,1455,1
221,1372,5
221,2821,2
221,2730,1
221,2883,1
221,2641,1
221,651,1
221,901,1
221,1314,2
221,1237,3
222,2847,2
222,2563,2
222,1663,1
222,1205,1
222,2781,2
222,1366,1
224,80,1
224,1704,2
224,1590,2
224,2592,2
224,2781,1
224,153,1
224,909,2
224,826,5
224,1795,1
224,522,2
224,767,2
224,604,2
224,2608,2
224,1117,5
224,2767,2
224,540,1
225,618,1
225,504,1
225,2660,1
225,382,1
225,1282,1
225,319,2
226,2833,1
226,501,1
226,2653,1
226,1983,1
226,1346,1
226,1675,1
226,1110,1
228,1380,1
228,1556,1
228,1782,1
228,239,5
228,2195,1
228,311,1
228,1373,1
228,1708,1
229,2822,1
229,2923,1
229,1433,1
229,2050,1
229,467,1
230,533,1
230,2491,1
230,221,1
230,1670,1
230,2039,1
230,967,2
230,2582,1
230,2874,1
230,1817,2
230,2669,1
230,216,1
230,2388,5
230,343,1
230,389,1
231,2607,1
231,1035,1
231,443,1
231,2484,1
231,1372,1
231,618,1
231,2865,1
231,10,1
231,1697,5
231,1755,1
231,733,1
231,892,1
231,1922,1
231,1859,1
231,2333,1
231,1562,1
231,1432,1
231,2345,1
231,985,1
231,2361,1
231,234,1
231,2064,3
231,1694,1
231,1769,1
231,2460,1
231,958,1
231,2241,1
231,577,1
231,17,1
231,156,1
231,666,1
231,1150,1
231,1322,1
231,1479,1
231,1750,1
231,1147,1
231,188,1
231,2363,1
231,2918,1
231,393,1
231,69,1
231,313,1
231,1393,3
231,1416,1
231,2781,1
231,714,1
231,1946,1
231,2651,1
231,274,1
231,1008,1
231,56,1
231,562,1
231,862,1
231,2218,1
231,1295,1
231,614,1
231,541,1
231,1293,1
231,260,1
231,652,1
231,2512,1
231,271,1
231,2407,1
231,1567,1
231,1365,1
231,1014,1
231,928,1
231,580,3
232,2155,1
232,2520,1
232,584,4
232,2730,1
232,122,1
232,801,1
232,1806,5
232,2024,1
232,2614,2
232,2011,1
232,1433,1
232,2248,2
232,2153,1
232,1539,1
233,2924,1
233,2036,1
233,745,1
233,575,2
233,402,1
234,967,1
234,1425,1
234,122,1
234,1433,1
234,221,1
234,1823,1
235,1486,1
235,2392,2
235,2653,1
235,2373,2
235,580,5
235,288,1
236,1135,1
236,2134,1
236,811,1
236,2833,1
236,476,1
236,2049,1
236,947,1
236,688,1
236,54,1
236,746,1
236,1110,1
236,759,1
236,1159,1
236,704,1
236,2706,1
236,916,1
236,2736,1
236,1079,1
237,311,1
237,2031,1
237,1463,1
237,2095,1
237,2855,1
237,1755,1
237,130,1
237,1335,1
237,1762,1
237,580,1
237,468,1
237,2934,1
238,2248,1
238,787,1
238,1756,1
238,654,1
238,2534,1
240,978,1
240,2974,2
240,1903,1
240,1119,1
240,383,1
241,581,1
241,1425,1
241,626,1
241,504,2
241,2373,1
241,383,1
242,2240,1
242,1496,1
242,998,2
242,1368,1
242,2684,1
242,1029,1
242,717,1
242,2818,1
242,1829,1
242,1663,1
242,2968,1
242,2304,1
242,2006,1
243,2839,1
243,2087,1
243,1626,1
243,108,1
243,1310,2
243,613,1
243,2745,1
243,587,1
244,686,1
244,2347,1
244,1405,1
244,1365,1
244,2564,1
244,4,5
244,190,1
244,2750,1
244,1855,1
244,639,1
244,1630,1
244,1873,1
244,583,1
244,845,1
244,1727,1
244,1670,1
244,2936,1
244,2148,1
244,909,1
244,2313,1
244,589,4
244,921,5
244,318,5
244,2645,2
244,1476,2
244,68,1
244,492,1
244,1691,2
244,1651,5
244,1692,1
244,1188,1
244,1628,5
244,2348,2
244,2027,2
244,369,1
244,2161,2
244,2263,5
244,1021,2
244,2017,4
244,2388,5
244,1875,1
244,1924,5
244,1636,1
244,467,1
244,2127,4
244,1829,1
244,2627,2
244,2039,1
244,2020,1
244,1272,1
244,2458,2
244,333,1
244,580,5
244,2195,2
244,1894,1
244,2976,2
244,2441,1
244,1782,2
246,2545,2
246,801,2
246,930,2
246,2277,5
246,169,2
246,1539,1
246,2491,2
246,2168,2
246,209,1
246,2743,1
246,467,5
246,2582,2
247,799,3
247,2404,2
247,431,2
247,1821,1
247,626,1
248,491,1
248,468,1
248,2609,1
248,998,1
248,817,1
248,2595,1
248,932,1
248,1783,1
248,2567,1
248,1148,1
249,666,1
249,1597,1
249,2415,1
249,491,1
249,1008,1
249,2597,1
249,1556,1
249,1882,1
249,1819,1
249,2750,1
250,1816,2
250,1855,1
250,532,1
250,236,1
250,1337,1
251,1829,1
251,148,4
251,2314,2
251,1189,5
251,225,1
251,197,1
251,2494,5
251,1618,1
251,2440,1
251,1173,1
251,355,2
251,57,1
251,2934,1
251,925,5
251,221,5
251,2203,1
251,1601,1
251,2610,1
251,2273,1
251,1935,1
251,1360,1
251,484,1
251,765,5
251,2044,1
251,1011,1
251,627,2
253,2831,1
253,508,1
253,2065,1
253,911,1
253,1755,1
253,2660,1
253,2359,1
253,1562,1
253,1062,1
253,1111,1
253,1172,1
253,1539,1
253,2512,1
253,301,1
253,1151,1
253,820,1
253,9,1
253,1389,1
253,2776,1
253,481,1
253,733,1
253,2268,1
254,349,1
254,456,1
254,2089,1
254,2223,2
254,122,1
254,1389,1
254,486,2
255,2359,2
255,2936,1
255,1191,1
255,967,1
255,618,1
255,978,1
257,72,3
257,223,1
257,290,3
257,450,3
257,491,1
257,1739,1
257,651,3
257,737,1
257,2906,1
257,1224,1
257,807,1
257,1102,2
257,1094,1
257,221,1
257,2592,1
257,31,1
257,2608,1
257,1473,1
257,1634,1
257,1012,1
257,1416,1
257,1310,1
257,1747,3
257,1119,1
257,1755,2
257,2766,1
257,2855,1
257,1299,1
257,2741,1
257,1425,2
257,1716,3
257,2284,2
257,835,3
257,467,1
257,1651,1
257,690,3
257,396,1
257,174,1
257,525,1
257,580,1
257,289,1
257,1639,1
257,2889,1
257,110,3
257,522,1
257,707,1
257,909,1
257,564,2
257,804,1
257,2078,1
257,618,2
257,2054,1
258,1119,2
258,2660,1
258,174,1
258,1143,2
258,697,1
258,282,1
258,2241,2
258,504,1
259,1797,1
259,1638,1
259,520,1
259,1614,1
259,892,2
259,1425,1
259,918,2
259,1395,1
259,1536,1
259,2806,1
259,367,1
259,2654,2
259,502,1
259,377,2
259,203,1
260,694,1
260,599,1
260,2597,1
260,86,1
260,1021,1
260,618,1
261,1698,2
261,2790,1
261,2150,1
261,115,1
261,1378,2
261,2288,1
261,2031,1
261,2634,1
261,2383,1
261,2277,2
261,467,1
261,2830,1
261,1379,2
261,1960,1
262,1749,1
262,1335,1
262,654,1
262,304,5
262,513,1
262,1251,1
262,2731,1
262,205,1
262,1265,1
262,1846,1
262,2825,1
262,1631,1
262,535,1
262,1905,5
262,2681,4
262,2019,1
262,2436,1
262,504,1
262,976,1
262,2086,1
262,1007,1
262,2185,1
262,2359,1
262,2079,1
262,2932,5
262,1557,1
262,2697,1
262,2745,1
263,2338,1
263,1736,1
263,991,1
263,2162,1
263,110,1
264,481,1
264,2333,3
264,15,1
264,1227,3
264,876,1
264,1516,1
264,2048,1
264,1776,1
264,1010,1
264,675,1
264,884,1
264,1642,3
264,2093,1
264,1025,1
264,2125,1
264,1964,1
264,773,3
264,1657,1
264,2407,3
264,2047,1
264,208,1
264,313,3
264,2824,1
264,1866,1
264,2709,1
264,66,1
264,1507,1
264,2226,1
264,1294,1
264,275,1
264,1144,1
264,1786,1
264,2348,1
264,1230,3
264,2062,3
264,75,1
264,1433,1
264,1587,1
264,8,1
264,1024,1
264,2488,1
264,1940,1
264,1021,1
264,3,1
264,1047,3
264,229,1
264,792,3
264,456,3
264,2484,1
264,457,1
264,532,1
264,2818,1
264,2240,1
265,2600,1
265,1211,1
265,2906,2
265,624,2
265,1425,1
265,1716,1
266,787,1
266,1196,1
266,313,1
266,2745,1
266,857,1
266,1811,1
266,1960,1
266,2955,1
266,410,1
266,248,1
266,412,1
266,2881,1
266,1854,1
266,2607,1
266,1425,1
266,1752,1
266,2338,1
266,1238,1
267,1224,1
267,1378,1
267,2826,1
267,882,1
267,2562,1
267,2178,1
267,1981,1
267,155,1
269,884,1
269,967,1
269,1783,1
269,583,1
269,467,1
269,2781,2
270,1445,1
270,2883,1
270,8,1
270,2473,1
270,2853,1
270,820,1
270,1752,3
270,1874,2
270,713,1
270,588,1
270,1854,1
271,1612,3
271,713,1
271,1904,1
271,221,1
271,1433,1
271,2062,2
271,313,1
271,2623,1
271,2654,1
271,122,1
271,1031,1
271,1459,1
273,2324,1
273,821,5
273,1450,3
273,859,1
273,481,1
273,2358,1
273,1592,5
274,1491,1
274,522,1
274,2299,1
274,2594,1
274,556,1
274,1404,2
274,921,2
274,1388,1
274,1049,1
274,1520,1
274,1630,1
274,2502,1
274,1670,1
274,967,1
274,1335,1
274,784,2
274,2543,2
274,2086,1
274,618,1
274,1736,1
274,1716,1
274,63,1
278,1267,3
278,507,1
278,546,1
278,153,1
278,2465,1
278,2492,1
278,1745,1
279,2928,1
279,292,1
279,2460,1
279,1404,1
279,1742,1
279,2597,1
279,1904,1
279,481,1
279,1322,1
280,1960,1
280,1220,1
280,840,1
280,2865,1
280,109,1
280,944,1
280,2895,1
280,1062,1
280,1270,1
280,2333,1
280,1781,1
280,2762,1
280,1634,3
280,2933,1
280,92,1
280,234,1
280,2444,1
280,1697,1
280,2645,1
280,115,1
280,412,1
280,1294,3
280,1904,1
280,1205,1
280,1262,1
280,1685,1
280,235,1
281,1303,1
281,1641,1
281,2469,1
281,2016,1
281,2324,1
281,1867,1
281,249,1
281,2314,1
281,2827,1
281,1872,1
281,631,1
281,188,1
281,697,1
281,1684,1
281,589,1
282,454,1
282,1290,1
282,51,2
282,1752,1
282,1785,1
282,1012,1
282,2361,1
282,1926,1
282,2889,3
282,2087,1
282,1700,1
282,793,1
282,351,1
282,1003,1
282,1532,1
282,911,1
282,2884,1
282,2487,3
282,1301,1
282,1091,1
282,1046,1
282,1693,1
282,240,1
284,2781,1
284,2968,1
284,969,1
284,2743,1
284,967,1
284,185,1
284,282,1
284,1872,1
284,1433,1
285,686,1
285,456,3
285,2214,3
285,2031,1
285,1370,5
285,271,5
287,1755,1
287,1692,1
287,804,1
287,82,1
287,2924,1
287,2895,1
287,2408,1
287,1562,1
287,2204,1
287,17,1
287,1008,1
288,1779,1
288,153,1
288,651,3
288,2083,3
288,2737,1
288,2682,3
288,2240,1
288,2119,1
288,1317,3
288,2184,5
288,2934,1
288,2361,1
288,2709,1
288,2068,1
288,301,1
288,1041,1
291,2313,1
291,2484,2
291,686,1
291,1301,1
291,2490,2
291,2660,1
291,1315,2
291,2392,1
291,1782,2
291,2733,2
291,1875,1
291,783,1
291,1670,1
291,467,2
291,1767,1
291,1630,5
291,591,1
291,737,1
291,2562,1
291,921,2
291,1228,2
291,311,1
291,1425,1
291,169,1
291,2051,1
291,938,1
291,1249,1
291,2460,1
291,2388,1
292,520,1
292,1007,1
292,1752,1
292,2105,1
292,2364,1
292,1188,1
292,2121,2
292,1251,1
292,2596,1
294,286,1
294,1691,1
294,2851,1
294,1987,1
294,2149,3
295,473,3
295,2817,1
295,2818,1
295,1354,1
295,2684,1
295,1102,3
295,2167,1
295,2835,2
295,207,1
295,1806,1
295,2213,1
295,2709,1
295,2155,1
295,2154,1
295,2030,1
295,698,1
295,1821,2
295,2530,5
295,472,1
295,1239,5
295,732,1
295,712,1
295,886,1
295,1888,1
295,2302,2
296,2095,1
296,1562,1
296,1159,2
296,506,1
296,2709,1
296,2333,1
299,96,1
299,1612,1
